date,episode,segment,name_ja,name_en,description_ja,metadata,subbed,ccturl,panelist_1,panelist_2,panelist_3,panelist_4,panelist_5
2016-02-10,62,4,スキャットマンでカラオケ100点取るの不可能説,,,,FALSE,,,,,,
2016-02-17,63,1,ZARD 曲のタイトル絶対サビに持ってくる説,,,,FALSE,,,,,,
2016-02-17,63,2,早朝リアル脱出ゲーム,,,,FALSE,,,,,,
2016-02-17,63,3,「あなたは○○で拾った子なのよ」ネタ 2016年も1位は橋の下説,,,,FALSE,,,,,,
2016-02-17,63,4,鬼の角 1本と2本だったら2本が主流説,,,,FALSE,,,,,,
2016-02-24,64,1,SNSを張り込んでいれば芸能人に会える説,Can you stake out social media and meet celebrities?,,,TRUE,,,,,,
2016-02-24,64,2,どんなモノでも 一週間煮込めば一緒説,,,,FALSE,,,,,,
2016-02-24,64,3,松本人志の親戚 さすがに10親等離れたらその自覚ない説,,,,FALSE,,,,,,
2016-02-24,64,4,人生で1度もホームラン打ったことないプロ野球選手などいない説,,,,FALSE,,,,,,
2016-02-24,64,5,浜田雅功の「結果発表」でカラス撃退できる説,,,,FALSE,,,,,,
2016-02-24,64,6,この3人のやつ 誰がやっても面白い説,,,,FALSE,,,,,,
2016-03-02,65,1,美人なら芸能人の電話番号1つは知ってる説,,,,FALSE,,,,,,
2016-03-02,65,2,説教食らった後 カラオケで明るい曲は歌いづらい説,,,,FALSE,,,,,,
2016-03-02,65,3,空手家 日常会話でも「押忍」ついつい出ちゃう説,,,,FALSE,,,,,,
2016-03-02,65,4,K-1やM-1みたいな○-1グランプリ AからZまで全て存在する説,,,,FALSE,,,,,,
2016-03-16,66,1,受験シリーズ第2弾 大学合格リアクションクイズ,,,,FALSE,,,,,,
2016-03-16,66,2,おじいさん 愛する孫の描いた自分の似顔絵なら絶対分かる説,,,,FALSE,,,,,,
2016-03-16,66,3,土下座 効果絶大説,,,,FALSE,,,,,,
2016-03-16,66,4,ノブコブ吉村 破天荒の意味すぐ忘れちゃう説,,,,FALSE,,,,,,
2016-03-23,67,1,ランク王国とSPコラボ 渋谷の女性200人に聞いたもう一度見たい説TOP10,,,,FALSE,,,,,,
2016-04-02,68,1,ツッコミ芸人 日常生活でも常にツッコミのスイッチ入ってる説,,,,FALSE,,,,,,
2016-04-02,68,2,ゲーム×現実 ミックスカート対決,,,,FALSE,,,,,,
2016-04-02,68,3,ものまねショーに本人がそっくりさんとして出ても意外と気付かれない説,,,,FALSE,,,,,,
2016-04-02,68,4,日本一多い曲のタイトル「さくら」説,,,,FALSE,,,,,,
2016-04-02,68,5,ダウンタウンに1番詳しいのは誰だ?ダウンタウンクイズ(ダウンタウンのこと 本人よりもマニアの方が詳しいんじゃないか説),,,,FALSE,,,,,,
2016-04-27,69,1,バンジーの直後 ちょっと身長伸びてる説,,,,FALSE,,,,,,
2016-04-27,69,2,布袋のギター あみだくじも出来る説,,,,FALSE,,,,,,
2016-04-27,69,3,猿ぐつわ そこそこ喋れる説,,,,FALSE,,,,,,
2016-04-27,69,4,林先生、針すなおが似顔絵描いたらメチャしっくりくる説,,,,FALSE,,,,,,
2016-04-27,69,5,雨の日はフィレオフィッシュがよく出る説,,,,FALSE,,,,,,
2016-04-27,69,6,ハリセンボン春菜 じゃねーものだけでカルタ作れる説,,,,FALSE,,,,,,
2016-04-27,69,7,背中にバカとかの紙を貼られるイタズラ 自力で気付くの不可能説,,,,FALSE,,,,,,
2016-04-27,69,8,剣道部の小林、あだ名ケンコバ説,,,,FALSE,,,,,,
2016-04-27,69,9,おじさんのシュート トーキック説,,,,FALSE,,,,,,
2016-04-27,69,10,「どしどし」の後に続く言葉「応募」以外ない説,,,,FALSE,,,,,,
2016-04-27,69,11,いなごの佃煮に虫が入っていても「すみません 虫入ってるんですけど」とは言わない説,,,,FALSE,,,,,,
2016-04-27,69,12,誰もいない部屋にプロレスマスクがあったら誰でも一度は被ってみたくなる説,,,,FALSE,,,,,,
2016-04-27,69,13,「ゆで太郎」創業者の写真 盛ってる説,,,,FALSE,,,,,,
2016-04-27,69,14,ジッタリンジン「プレゼント」の歌詞に出てくるモノ 全て揃う説,,,,FALSE,,,,,,
2016-04-27,69,15,貞子の曲のタイトル、誰も知らない説,,,,FALSE,,,,,,
2016-04-27,69,16,電話で音声途切れた時「もしもし」いろんなパターンで言う説,,,,FALSE,,,,,,
2016-05-04,70,1,「スシ食いねェ!」曲のテンポで歌詞通りに寿司食うの不可能説(ダブルス),,,,FALSE,,,,,,
2016-05-04,70,2,相模が相撲になっていても気付かない説,,,,FALSE,,,,,,
2016-05-04,70,3,アフリカ人なら どの国のアフリカ人だか分かる説,,,,FALSE,,,,,,
2016-05-04,70,4,魚顔 視野広い説,,,,FALSE,,,,,,
2016-05-11,71,1,街で「ファンなんです」と声をかけてくるファンに限ってたいしたファンじゃない説,,,,FALSE,,,,,,
2016-05-11,71,2,新築で和式便所入れるヤツ マジで0人説,,,,FALSE,,,,,,
2016-05-11,71,3,楽屋で小道具盗まれた芸人の営業 地獄説,,,,FALSE,,,,,,
2016-05-11,71,4,歌うまスポーツマン No.1決定戦,,,,FALSE,,,,,,
2016-05-25,72,1,高齢者のウソほど見破れない説,Senior Citizen lying reaction quiz.,,,FALSE,,,,,,
2016-05-25,72,2,坂の上から転がってくるオレンジ 拾わない人などいない説,"If someone drops their oranges and they roll down a hill, you will try to pick them up.",,,TRUE,,,,,,
2016-05-25,72,3,花見のゴミを集めて桜前線と共に北上すれば そのゴミで作った船で津軽海峡渡れる説,Collect enough garbage from the cherry blossom festivals to build a boat to cross the Tsugaru Strait.,,,FALSE,,,,,,
2016-06-01,73,1,ユニークな墓石に入ってる人 それなりの逸話ある説,There's an anecdote behind every unique gravestone.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-06-01-1-en,,,,,
2016-06-01,73,2,歌詞に出てくる年齢 0歳から100歳まで全部揃う説,The ages 0 to 100 can all be found in song lyrics.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-06-01-1-en,,,,,
2016-06-01,73,3,親の変顔 絶対笑っちゃう説,Your parent's funny faces will definitely make you laugh.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-06-01-1-en,,,,,
2016-06-01,73,4,100kg超えの70代などいない説,There is nobody over 70 years old and over 100kg in weight.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-06-01-1-en,,,,,
2016-06-08,74,1,ミックスルール対決 五目並べ×わんこそば,,,,FALSE,,,,,,
2016-06-08,74,2,悪いマジシャンに本気出されたら万引きGメンでも見抜けない説,What happens when magicians turn bad and shoplift?,,,TRUE,,,,,,
2016-06-08,74,3,10回クイズ 初回は絶対食らっちゃう説,,,,FALSE,,,,,,
2016-06-08,74,4,麦茶だと思って めんつゆ飲んでしまったら100%吐き出す説,,,,FALSE,,,,,,
2016-06-15,75,1,ゲーム×現実 ミックスカート対決第2弾,,,,FALSE,,,,,,
2016-06-15,75,2,空腹より満腹の方が実はツライ説,,,,FALSE,,,,,,
2016-06-15,75,3,変態仮面 マジでやったら正体モロ分かり説,,,,FALSE,,,,,,
2016-06-15,75,4,ゲーム×現実 SASUKEマリオ,,,,FALSE,,,,,,
2016-06-15,75,5,恵俊彰 ファン1人説,,,,FALSE,,,,,,
2016-06-15,75,6,本当にファンに優しいのは浜田じゃなくて松本説,,,,FALSE,,,,,,
2016-06-15,75,7,グラビアアイドルでも芸人の言う通りコメントすれば面白い説,,,,FALSE,,,,,,
2016-06-29,76,1,32歳で孫できた女性 存在する説,,,,FALSE,,,,,,
2016-06-29,76,2,オファーがないだけで人知れず眠ってる歌うまタレント まだまだ存在する説,,,,FALSE,,,,,,
2016-06-29,76,3,都内の公営ギャンブル場で野球帽オジサン プロ野球12球団コンプリートできる説,,,,FALSE,,,,,,
2016-06-29,76,4,「お会計はもう頂いております」のやつ 毎食続いたらめちゃくちゃ怖い説,,,,FALSE,,,,,,
2016-06-29,76,5,巨乳 運動不向き説,,,,FALSE,,,,,,
2016-07-06,77,1,街でバンドT着てる人 そのバンドのイントロクイズに答えられなかったらTシャツ没収されても文句言えない説,Do people recognize the bands on the t-shirt they are wearing?,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-07-06-1-en,,,,,
2016-07-06,77,2,歳を取れば取るほど1日が短く感じる説,"The older you gets, the faster a day goes by.",,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-07-06-1-en,,,,,
2016-07-06,77,3,真夜中にデカいサングラスかけてる人スーパースターじゃないと説明つかない説,Only superstars wear sunglasses at night.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-07-06-1-en,,,,,
2016-07-06,77,4,日本の建物「4」気にしすぎ説,The Japanese are overly cautious at avoiding the number '4' in buildings.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-07-06-1-en,,,,,
2016-07-13,78,1,SNSのアイコンが2ショットの場合 かわいい方が本人説,"If a profile picture contains two girls, it belongs to the cuter one.",,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-07-13-1-en,,,,,
2016-07-13,78,2,操り人形でも伝言ゲームできる説,It's possible to play the telephone game with puppets.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-07-13-1-en,,,,,
2016-07-13,78,3,自分の商売道具 完璧に把握していなければプロ失格説,"If you don't have perfect knowledge of your signature act, you're not considered a professional.",,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-07-13-1-en,,,,,
2016-07-13,78,4,時速300kmのピッチングマシンならバントでホームランできる説,It's possible to bunt a homerun.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-07-13-1-en,,,,,
2016-07-20,79,1,美女のスマホに入っている「オモシロ画像」しょうもない説,,,,FALSE,,,,,,
2016-07-20,79,2,福神漬けに入ってるあのひょうたんみたいな形のやつ名前分かる人マジで0人説,Nobody knows the name of the vegetable shaped like a gourd in fukujinzuke.,,,FALSE,,,,,,
2016-07-20,79,3,逆ドッキリ 逆逆逆くらいまでいくと疑心暗鬼になる説,"If you keep doing reverse pranks, you will become suspicious.",,,TRUE,,,,,,
2016-07-20,79,4,本当に一番滑舌が悪いプロレスラー 前田日明説,,,,FALSE,,,,,,
2016-08-03,80,1,「芸能人でいうと誰に似てますか?」一番上と一番下 合成したら本人にそっくり説,,,,FALSE,,,,,,
2016-08-03,80,2,芸能人の名前に入っている食べ物しか食べられなくても1週間はギリ生きられる説,,,,FALSE,,,,,,
2016-08-03,80,3,幼少期を演じた子役 大人になったらやっぱりその俳優に似てる説,,,,FALSE,,,,,,
2016-08-10,81,1,オルガを超える打算なしの年上女房など存在しない説,,,,FALSE,,,,,,
2016-08-10,81,2,流行った芸人のネタ もれなくリズムゲームになってる説,,,,FALSE,,,,,,
2016-08-10,81,3,「開けたら人がいる」が結局一番怖い説,,,,FALSE,,,,,,
2016-08-10,81,4,どんな競技にも「ミスター」いる説,,,,FALSE,,,,,,
2016-08-24,82,1,有名人の素人時代やはり頭一つ抜きん出てる説,,,,FALSE,,,,,,
2016-08-24,82,2,マジで死ぬかと思ったエピソード 誰でも1つは持ってる説,,,,FALSE,,,,,,
2016-08-24,82,3,東京駅で八ツ橋買う人 アリバイ工作以外考えられない説,,,,FALSE,,,,,,
2016-08-31,83,1,有名人の身内 気をつけないと悪いモノマネ芸人にオレオレ詐欺で騙される説,,,,FALSE,,,,,,
2016-08-31,83,2,地震の専門家が住んでる街が一番安全説,,,,FALSE,,,,,,
2016-08-31,83,3,ビンを割って武器にするの なかなか難しい説,,,,FALSE,,,,,,
2016-09-07,84,1,芸人知名度格差コンビランキング2016,,,,FALSE,,,,,,
2016-09-07,84,2,催眠術 最強説,,,,FALSE,,,,,,
2016-09-07,84,3,砂浜に埋められてる人 取材受けざるを得ない説,People buried in sand have no choice but to accept an interview.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-09-07-1-en,,,,,
2016-09-07,84,4,胴上げ 自力で降りるの不可能説,,,,FALSE,,,,,,
2016-09-21,85,1,水曜日のダウンタウン モノマネ芸人に頼りすぎ説,,,,FALSE,,,,,,
2016-09-21,85,2,・有名人の身内 気をつけないと悪いモノマネ芸人にオレオレ詐欺で騙される説 (#039 2015.05.20),,,,FALSE,,,,,,
2016-09-21,85,3,・歌うま外国人なら日本人アーティストの歌モノマネも上手い説,,,,FALSE,,,,,,
2016-09-21,85,4,・ものまねショーに本人がそっくりさんとして出ても意外と気付かれない説,,,,FALSE,,,,,,
2016-09-21,85,5,・野球モノマネ芸人 リアルにバッティング上手い説,,,,FALSE,,,,,,
2016-10-12,86,1,ヒトvs家畜 大食いミックスルール対決,,,,FALSE,,,,,,
2016-10-12,86,2,事故物件 霊能者なら部屋に入るだけで何があったか分かる説,,,,FALSE,,,,,,
2016-10-12,86,3,ナニワ金融道に出てくる会社の名前 意外と実在する説,,,,FALSE,,,,,,
2016-10-12,86,4,じいさんの服 50代後半くらいに買ったので粘ってる説,,,,FALSE,,,,,,
2016-10-26,87,1,どんなにバレバレのダメドッキリでも芸人ならつい乗っかっちゃう説,"No matter how obvious a prank is, a comedian will play along.",,,TRUE,,,,,,
2016-10-26,87,2,入ったお店に後輩がいて奢らざるをえないパターン 毎食続いたらめちゃくちゃしんどい説,,,,FALSE,,,,,,
2016-10-26,87,3,23区内で最寄りのコンビニまで徒歩10分以上かかる家 マジでしんどい説,,,,FALSE,,,,,,
2016-10-26,87,4,今 サングラスをケミストリー川畑式でかけてるヤツ マジで0人説,,,,FALSE,,,,,,
2016-11-02,88,1,レンタルビデオ店で入荷以来 一度も借りられてないやつ 逆に興味ある説,,,,FALSE,,,,,,
2016-11-02,88,2,若手タレント ベテラン芸能人になんとなくで挨拶してる説,,,,FALSE,,,,,,
2016-11-02,88,3,メリケンサック 最近の若者が見ても用途ピンとこない説,Do today's youth know what brass knuckles are?,,,TRUE,,,,,,
2016-11-02,88,4,ピアス10個以上開けてるヤツ 全員金髪経験ある説,,,,FALSE,,,,,,
2016-11-09,89,1,ポケットに知らないお金が入ってたらさすがにネコババしちゃう説,You will stash away unknown money you find in your pocket.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-11-09-1-en,,,,,
2016-11-09,89,2,幽霊自転車 競技にしたらそこそこ盛り上がる説,Ghost Bike Competition: Push a bike the furthest distance.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-11-09-1-en,,,,,
2016-11-09,89,3,誇張するタイプの似顔絵師 怖い客には誇張弱くなる説,A caricaturist will draw a less exaggerated picture if the client is scary.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-11-09-1-en,,,,,
2016-11-09,89,4,達成までの道のりが果てしない無理めなポイントカード結構ある説,There are plenty of point cards with goals impossible to reach.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2016-11-09-1-en,,,,,
2016-11-16,90,1,豆 10秒に1粒なら永遠に食える説,,,,FALSE,,,,,,
2016-11-16,90,2,パラパラ 速度を落としたら盆踊り説,,,,FALSE,,,,,,
2016-11-16,90,3,雑誌広告の札束風呂 絶対後入れ説,,,,FALSE,,,,,,
2016-11-16,90,4,クマ シャケよりハチミツより結局肉が好き説,,,,FALSE,,,,,,
2016-11-16,90,5,クロちゃんにCMの仕事が入ったので送迎してみた,,,,FALSE,,,,,,
2016-11-16,90,6,賞レースで優勝したらマジで見に覚えの無いヤツからも連絡来る説,,,,FALSE,,,,,,
2016-11-16,90,7,パー子 にらめっこ最弱説,,,,FALSE,,,,,,
2016-11-16,90,8,パンダ 洗った方がいい説,,,,FALSE,,,,,,
2016-11-16,90,9,ジャルジャル福徳○○(ワイナイナ)にソックリ説,,,,FALSE,,,,,,
2016-11-16,90,10,「布袋」この漢字 布袋の曲が流れている状態で「何と読みますか？」と聞いたら さすがに「ぬのぶくろ」とは読まない説,,,,FALSE,,,,,,
2016-11-16,90,11,時計を描く時 3時説,,,,FALSE,,,,,,
2016-11-16,90,12,目隱しで連行されたら結果自宅に戻っていても気付かない説,,,,FALSE,,,,,,
2016-11-16,90,13,口から万国旗を出すマジック 本当に万国だったらしんどい説,,,,FALSE,,,,,,
2016-11-16,90,14,レフェリー 押し並べてポロシャツ説,,,,FALSE,,,,,,
2016-11-16,90,15,和井内さん あだ名ワイナイナ説,,,,FALSE,,,,,,
2016-11-16,90,16,ラジオ体操 知っていなければ絶対にできない説,,,,FALSE,,,,,,
2016-11-30,91,1,「待て」と言われた時 さすがに人なら犬より待てる説,,,,FALSE,,,,,,
2016-11-30,91,2,ベン・ジョンソンならどんな食い逃げ犯でも捕まえられる説,,,,FALSE,,,,,,
2016-11-30,91,3,にわかカープ女子 山ほどいる説,,,,FALSE,,,,,,
2016-11-30,91,4,バットにグローブを突き刺して持ち歩く磯野カツオスタイル 未だに存在する説,,,,FALSE,,,,,,
2016-12-07,92,1,替え歌 最強トーナメント 第2弾,,,,FALSE,,,,,,
2016-12-07,92,2,キライな食べ物も3日断食した後なら食える説,,,,FALSE,,,,,,
2016-12-07,92,3,矢沢ファンの家でお茶こぼしてもYAZAWAタオルでは拭かない説,,,,FALSE,,,,,,
2016-12-21,93,1,最年少vs最年長 トントン説,,,,FALSE,,,,,,
2016-12-21,93,2,偉人の子孫 教科書で自分の先祖には落書きしない説,,,,FALSE,,,,,,
2016-12-21,93,3,現実との時間経過の乖離が最も激しい漫画「アカギ」説,,,,FALSE,,,,,,
2016-12-21,93,4,船酔いする漁師などいない説,,,,FALSE,,,,,,
2017-01-25,94,1,お寿司の達人 第3弾,,,,FALSE,,,,,,
2017-01-25,94,2,社長がバンザイやめない限り部下は絶対にやめられない説,,,,FALSE,,,,,,
2017-01-25,94,3,くすぐりも10分過ぎたらもう平気説,,,,FALSE,,,,,,
2017-02-01,95,1,びんぼっちゃまスタイルの服 立ち回り次第でバレずに一日過ごせる説,Can you go on a date in a backless tuxedo and not get caught?,,,FALSE,,,,,,
2017-02-01,95,2,説教食らった後にカラオケで大塚愛の「さくらんぼ」歌われても さすがに「もう1回」の合いの手 入れづらい説,,,,FALSE,,,,,,
2017-02-01,95,3,「ナッティ・プロフェッサー」のエディ・マーフィ以上に1人で何役もやってるヤツなどいない説,,,,FALSE,,,,,,
2017-02-01,95,4,ミスター押忍でも催眠術かけられたら「押忍」言えなくなる説,,,,FALSE,,,,,,
2017-02-08,96,1,足に鉄球つけられたことある日本人 まだギリいる説,,,,FALSE,,,,,,
2017-02-08,96,2,デブ 意外と少食説,,,,FALSE,,,,,,
2017-02-08,96,3,おバカタレント やりにいってる説,,,,FALSE,,,,,,
2017-02-15,97,1,2016年 一番ドッキリにかけられたの俺説,,,,FALSE,,,,,,
2017-02-15,97,2,アメとムチならムチの方が力出る説,,,,FALSE,,,,,,
2017-02-15,97,3,海外で長期刑食らってたら その間の日本のことなんにも知らない説,,,,FALSE,,,,,,
2017-02-22,98,1,サンタじゃなくてオバケでもプレゼントさえ持ってくれば子供は喜ぶ説,Would children still accept presents from Santa Claus if he were a scary monster?,,,TRUE,,,,,,
2017-02-22,98,2,後ろから「だーれだ」のやつ 知らない人にやられてもとりあえず誰か答える説,,,,FALSE,,,,,,
2017-02-22,98,3,「よーいドンと言ったらスタートしてください」のやつ 不可避説,,,,FALSE,,,,,,
2017-02-22,98,4,若手芸人「50音の何を言われても○○で返すネタ」についつい手を出す説,,,,FALSE,,,,,,
2017-03-01,99,1,番組公式LINEスタンプの元ネタを一挙公開,,,,FALSE,,,,,,
2017-03-01,99,2,・本当にファンに優しいのは浜田じゃなくて松本説,,,,FALSE,,,,,,
2017-03-01,99,3,・天龍源一郎以上のハスキーいない説 (#032 2015.03.04),,,,FALSE,,,,,,
2017-03-01,99,4,・テキ屋 インチキ説,,,,FALSE,,,,,,
2017-03-01,99,5,・下層YouTuber 地獄説,,,,FALSE,,,,,,
2017-03-01,99,6,・マンガのあるある 成功率0％説,,,,FALSE,,,,,,
2017-03-01,99,7,・宇多田ヒカル/First Loveの「誰を思ってるんだろう」の部分 カラオケで全員「誰を思ってるんだはー」と歌う説,,,,FALSE,,,,,,
2017-03-01,99,8,・アスリートが仕掛け人のドッキリ 大根すぎて逆に面白いんじゃないか説 (#036 2015.04.22),,,,FALSE,,,,,,
2017-03-01,99,9,・鎖鎌 最弱説,,,,FALSE,,,,,,
2017-03-01,99,10,・「開けたら人がいる」が結局一番怖い説,,,,FALSE,,,,,,
2017-03-01,99,11,・帰巣本能 ハトよりヒトの方が優れてる説,,,,FALSE,,,,,,
2017-03-01,99,12,・花見のゴミを集めて桜前線と共に北上すれば そのゴミで作った船で津軽海峡渡れる説,,,,FALSE,,,,,,
2017-03-01,99,13,・空手家 日常会話でも「押忍」ついつい出ちゃう説,,,,FALSE,,,,,,
2017-03-22,100,1,どんなにバレバレのダメドッキリでも芸人ならつい乗っかっちゃう説 第2弾,,,,FALSE,,,,,,
2017-03-22,100,2,無人販売所の農家 相当なお人好し説,,,,FALSE,,,,,,
2017-03-22,100,3,「後部座席に人がいる」が結局一番怖い説,,,,FALSE,,,,,,
2017-04-12,101,1,びんぼっちゃまスタイルの服 立ち回り次第でバレずに一日過ごせる説,,,,FALSE,,,,,,
2017-04-12,101,2,頭脳と肉体を兼ね備えたコンビこそ最強説,,,,FALSE,,,,,,
2017-04-12,101,3,赤と青 どっちかの線を切ったら止まるタイプの時限爆弾など実在しない説,,,,FALSE,,,,,,
2017-04-19,102,1,アンジャッシュ 食への興味の対比エグイ説,,,,FALSE,,,,,,
2017-04-19,102,2,ホームセンター×SASUKE,,,,FALSE,,,,,,
2017-04-19,102,3,昔ながらの商店街 とんでもなく年季の入った売れ残り商品ある説,,,,FALSE,,,,,,
2017-04-19,102,4,毒霧 あらゆる競技で有効説,,,,FALSE,,,,,,
2017-04-26,103,1,カラオケ×ダンスダンスレボリューション,,,,FALSE,,,,,,
2017-04-26,103,2,音声さんの巴投げ 不可避説,,,,FALSE,,,,,,
2017-04-26,103,3,街頭インタビューで「○○さんのファンです」と言ったら ご本人がロケ車から登場するやつ モノマネ芸人でもなんとかなる説,,,,FALSE,,,,,,
2017-04-26,103,4,最新プリクラでメガ盛りすれば能面でも可愛くなる説,,,,FALSE,,,,,,
2017-04-26,103,5,外野の最深部からでも300キロのピッチングマシンならタッチアップ刺せる説,,,,FALSE,,,,,,
2017-04-26,103,6,落とし穴バトルロワイアル,,,,FALSE,,,,,,
2017-04-26,103,7,テレビに出てる人の声 実はモノマネ芸人がアテレコしていても誰も気づかない説,,,,FALSE,,,,,,
2017-05-03,104,1,早弁先生,,,,FALSE,,,,,,
2017-05-03,104,2,芸人が今までで一番スベった瞬間 逆に面白い説,,,,FALSE,,,,,,
2017-05-03,104,3,吉幾三の「俺ら東京さ行ぐだ」と同じ状況の村 現存する説,,,,FALSE,,,,,,
2017-05-10,105,1,名字と下の名前の知名度格差が一番激しい芸人 ザキヤマ説,,,,FALSE,,,,,,
2017-05-10,105,2,どんなにありえない顔ハメ看板でも穴が開いていたら人はハメてしまう説,,,,FALSE,,,,,,
2017-05-10,105,3,激戦区 どんなジャンルにもある説,,,,FALSE,,,,,,
2017-05-10,105,4,日本と西洋の甲冑 性能トントン説,,,,FALSE,,,,,,
2017-05-17,106,1,「お疲れ様でした」「お」と「した」さえ合っていれば間は何でもいける説,,,,FALSE,,,,,,
2017-05-17,106,2,知恵の輪 知恵より結局腕力説,,,,FALSE,,,,,,
2017-05-17,106,3,サンシャイン池崎なら寝起きでもフルテンションで自己紹介できる説,,,,FALSE,,,,,,
2017-05-17,106,4,坊主のメガネ フチなし説,,,,FALSE,,,,,,
2017-05-17,106,5,浮気現場写真 ホテルから全力疾走で出ればブレて正体バレない説,,,,FALSE,,,,,,
2017-05-17,106,6,SADSの「忘却の空」大友康平が歌ったら もう何がなんだかわからない説,,,,FALSE,,,,,,
2017-05-17,106,7,イクラ 10秒に1粒なら永遠に食える説,,,,FALSE,,,,,,
2017-05-17,106,8,iPhoneの着信音 隣の部屋で生演奏されたらついつい自分の携帯見ちゃう説,,,,FALSE,,,,,,
2017-05-17,106,9,ハリセンボン春菜 じゃねーヤツの顔全員合成したらちゃんと春菜になる説,,,,FALSE,,,,,,
2017-05-17,106,10,矢口真里 説教食らった後にカラオケで「恋のダンスサイト」歌われてもさすがに「セクシービーム」入れづらい説,"After being scolded, would Yaguchi Mari let out her “Sexy Beam” when “Koi no Dance Site” is played during karaoke?        ",,,TRUE,,,,,,
2017-05-17,106,11,クロちゃん 目隠し連行慣れすぎて一般人にやられてもついて行っちゃう説,,,,FALSE,,,,,,
2017-05-17,106,12,ワークマンと新日本ハウスの曲 いずれかを歌ったが最後 もう一方は2度と思い出せない説,,,,FALSE,,,,,,
2017-05-17,106,13,卓球選手 ビンタ上手い説,,,,FALSE,,,,,,
2017-05-17,106,14,往復ビンタ 復路痛くない説,,,,FALSE,,,,,,
2017-05-17,106,15,芝犬の名前 洋風にするヤツマジで0人説,,,,FALSE,,,,,,
2017-05-17,106,16,10回クイズ 氷室と10回言ったあと「布製」と言う文字を見たら思わず布袋と読んじゃう説,,,,FALSE,,,,,,
2017-05-17,106,17,松野明美 ひったくり犯が逃げ込んだ先が陸上競技場だったらショートカットせず律儀にトラック回って追いかける説,,,,FALSE,,,,,,
2017-05-24,107,1,「起きたら人がいる」が結局一番怖い説,,,,FALSE,,,,,,
2017-05-24,107,2,自分の中に潜む天使の声と悪魔の声 信じる子供はいるしそういう子供は天使の言うことを聞く説,,,,FALSE,,,,,,
2017-05-24,107,3,採血ナースの飛びつき腕ひしぎ十字固め 不可避説,,,,FALSE,,,,,,
2017-05-24,107,4,採寸衣装さんのジャーマンスープレックス 不可避説,,,,FALSE,,,,,,
2017-05-24,107,5,物を拾ったところへのパワーボム 不可避説,,,,FALSE,,,,,,
2017-05-24,107,6,カメラマンのムーンサルトプレス 不可避説,,,,FALSE,,,,,,
