date,episode,segment,name_ja,name_en,description_ja,metadata,subbed,ccturl,panelist_1,panelist_2,panelist_3,panelist_4,panelist_5
2017-05-24,107,7,100人以上のLINEグループに入ってる人 携帯鳴りっぱなし説,,,,FALSE,,,,,,
2017-05-31,108,1,自分の飼い犬 他人が散歩してても意外と気付かない説,Could you recognize your own dog if someone else was walking it?,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2017-05-31-1-en,,,,,
2017-05-31,108,2,知り合いで一番変わってる人を紹介してもらっていくと最終的にゴミ屋敷にたどり着く説,Introduce your strangest acquaintance until you reach a hoarder.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2017-05-31-1-en,,,,,
2017-05-31,108,3,罰×リズムゲーム,Rhythm Batsu Game: Avoid the obstacles in rhythm.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2017-05-31-1-en,,,,,
2017-05-31,108,4,罰×ドミノ倒し,Place dominoes while getting an electric shock.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2017-05-31-1-en,,,,,
2017-06-07,109,1,先生のモノマネ プロがやったら死ぬほどウケる説,"If professionals impersonated teachers, the students will die laughing.",,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2017-06-07-1-en,,,,,
2017-06-07,109,2,ツッコミ 強ければ強いほど面白い説,"The stronger the tsukkomi, the funnier it is.",,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2017-06-07-1-en,,,,,
2017-06-07,109,3,店内BGM 有名曲が違う歌詞になっていても気付かない説,You can change the lyrics to famous songs in background music and nobody will notice.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2017-06-07-1-en,,,,,
2017-06-07,109,4,検尿のおしっこ持ってる時 人は無力説,You are helpless when carrying a urine sample.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2017-06-07-1-en,,,,,
2017-06-14,110,1,街頭インタビュー 芸能人と気付かれなかったら断らないまでもさすがに匂わす説,,,,FALSE,,,,,,
2017-06-14,110,2,No.1じゃない方芸人 もうそろそろ俺じゃない説,,,,FALSE,,,,,,
2017-06-14,110,3,適用されたことのない罪名 山ほどある説,,,,FALSE,,,,,,
2017-06-21,111,1,お寿司の達人 第4弾,,,,FALSE,,,,,,
2017-06-21,111,2,パパ芸人 自分の子供が爆笑する鉄板ネタ持ってる説,,,,FALSE,,,,,,
2017-06-21,111,3,インポッシブル蛭川以上に額が狭い人などこの世にいない説,,,,FALSE,,,,,,
2017-06-28,112,1,売れてなくても芸人の彼女はカワイイ説,,,,FALSE,,,,,,
2017-06-28,112,2,知られざる「日本一○○」山ほどある説,,,,FALSE,,,,,,
2017-06-28,112,3,サムギョプサル食ってる時に説教食らったら以降はサンチュ巻けない説,,,,FALSE,,,,,,
2017-07-05,113,1,芸人なら自分のネタと同じ状況が現実に起きたら完璧にツッコめる説,,,,FALSE,,,,,,
2017-07-05,113,2,スナックのママ ドラマみたいな恋してる説,,,,FALSE,,,,,,
2017-07-05,113,3,飲食店の看板に一番多く描かれている生き物 うなぎ説,,,,FALSE,,,,,,
2017-07-19,114,1,早弁先生 第2弾,,,,FALSE,,,,,,
2017-07-19,114,2,ローションとトリモチ 混ぜたら打ち消し合って効果なくなる説,,,,FALSE,,,,,,
2017-07-19,114,3,大人が本気出せば影だけ踏んで帰れる説,,,,FALSE,,,,,,
2017-07-19,114,4,「全部のせ」ラーメン以外はのりきらない説,,,,FALSE,,,,,,
2017-07-26,115,1,曲のサビでちょうど涙は難しい説,,,,FALSE,,,,,,
2017-07-26,115,2,女子中高生の人気No.1芸人 さすがにもうNON STYLEではない説,,,,FALSE,,,,,,
2017-07-26,115,3,4畳半なのにTV65インチの人いる説,,,,FALSE,,,,,,
2017-07-26,115,4,親切でおぶってあげたババアからのチョークスリーパー不可避説,,,,FALSE,,,,,,
2017-08-02,116,1,ダンボールの中に隠れながら尾行するやつ マジでやったらバレない説,Can you follow someone around while hiding in a cardboard box?,,,TRUE,,,,,,
2017-08-02,116,2,ホームランバーのバーでホームラン打てる説,,,,FALSE,,,,,,
2017-08-02,116,3,巣鴨のご老人が持ってる薬を集めれば頭文字50音揃う説,,,,FALSE,,,,,,
2017-08-09,117,1,もろパクリ企画でもMC仕事ならついつい受けちゃう説,,,,FALSE,,,,,,
2017-08-09,117,2,自分と同じTシャツ着てる人 本気で1日探せば見つかる説,,,,FALSE,,,,,,
2017-08-09,117,3,高橋尚子のあだ名「Qちゃん」の由来 謎説,,,,FALSE,,,,,,
2017-08-23,118,1,クロちゃん 嘘ツイート監視企画,Kuro-chan's lying tweet investigation.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/kuro-chans-lying-tweet-investigation-en/,,,,,
2017-08-23,118,2,俺の実家 ボロさでは最強説,,,,FALSE,,,,,,
2017-08-23,118,3,原価率が最も低い食べ物 かき氷説,,,,FALSE,,,,,,
2017-08-30,119,1,ピンポンダッシュで逃走中,Ding-dong Ditch Game.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2017-08-30-1-en,,,,,
2017-08-30,119,2,芸人界一ダサいコンビ名 ロンドンブーツ1号2号説,London Boots 1-2 is the lamest comedy duo name.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2017-08-30-1-en,,,,,
2017-08-30,119,3,小林幸子が小林辛子になっていても気付かない説,Nobody would notice if Kobayashi Sachiko was replaced with Kobayashi Karashi.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2017-08-30-1-en,,,,,
2017-09-06,120,1,替え歌 最強トーナメント 第3弾,,,,FALSE,,,,,,
2017-09-06,120,2,自分の私物を他人が身に付けてても意外と気付かない説,,,,FALSE,,,,,,
2017-09-06,120,3,ミスター押忍 寝言でも「押忍」言っちゃう説,,,,FALSE,,,,,,
2017-09-13,121,1,激安店でのフードファイターvs高級店での一般人,,,,FALSE,,,,,,
2017-09-13,121,2,人間の骨で折れていない骨など存在しない説,,,,FALSE,,,,,,
2017-09-13,121,3,カブトムシが大好きな子供でも予期せぬところにカブトムシがいたら喜ばない説,,,,FALSE,,,,,,
2017-09-13,121,4,サイン頼んだ相手がそっくりさんだったら気まずくなっちゃう説,,,,FALSE,,,,,,
2017-09-27,122,1,水曜日のダウンタウン VTR出演数ランキング,,,,FALSE,,,,,,
2017-09-27,122,2,・花見のゴミを集めて桜前線と共に北上すれば そのゴミで作った船で津軽海峡渡れる説,,,,FALSE,,,,,,
2017-09-27,122,3,・替え歌 いまだに嘉門達夫が最強説,,,,FALSE,,,,,,
2017-09-27,122,4,・アフリカ人なら どの国のアフリカ人だか分かる説,,,,FALSE,,,,,,
2017-09-27,122,5,・「待て」と言われた時 さすがに人なら犬より待てる説,,,,FALSE,,,,,,
2017-09-27,122,6,・クロちゃん 嘘ツイート監視企画 (未公開映像),,,,FALSE,,,,,,
2017-09-27,122,7,・双子の対決 なんだかんだで引き分け説,,,,FALSE,,,,,,
2017-09-27,122,8,・どんなにバレバレのダメドッキリでも芸人ならつい乗っかっちゃう説,,,,FALSE,,,,,,
2017-09-27,122,9,・アメとムチならムチの方が力出る説,,,,FALSE,,,,,,
2017-09-27,122,10,・下積み時代の芸人 行き着く先は謎のバイト説,,,,FALSE,,,,,,
2017-09-27,122,11,これまで出演した21の説を全て思い出せなければバンジー,,,,FALSE,,,,,,
2017-10-11,123,1,リアルスラムドッグミリオネア,,,,FALSE,,,,,,
2017-10-11,123,2,芸能界一寝たら起きないのジミー大西説,,,,FALSE,,,,,,
2017-10-18,124,1,世界で通用するネタNo.1 今ならRGのトランプ説,Japanese comedian entertaining English-speaking audiences: Round 2,,,FALSE,,,,,,
2017-10-18,124,2,ゴルフのルール 知らない人だったらどんなルールを課せられても信じる説,A person who doesn't know rules of golf will believe any rule presented to them.,,,TRUE,,,,,,
2017-10-18,124,3,店名「◯◯ちゃん」ランキング→まっちゃんvsはまちゃんvsてっちゃん 店主対抗大縄跳び対決,,,,FALSE,,,,,,
2017-11-01,125,1,日本で一番有名な人 イチロー説,The most famous Japanese person in Japan is Ichiro Suzuki.,,,TRUE,,,,,,
2017-11-01,125,2,ドラマのバスを追いかけるシーン ワイナイナなら終点まで追いかけられる説,Wainaina can chase a bus and catch it before it reaches its destination.,,,TRUE,,,,,,
2017-11-01,125,3,適当に描いた似顔絵でも探しまくればそっくりな人見つかる説,You can draw a random portrait and still find someone that looks like it.,,,TRUE,,,,,,
2017-11-08,126,1,ブドウ 10秒に1粒なら永遠に食える説,,,,FALSE,,,,,,
2017-11-08,126,2,アキラ100％ 最先端のハイスピードカメラなら お盆の向こう側見える説,,,,FALSE,,,,,,
2017-11-08,126,3,日村から梨花に画像を変化させてる途中 いいとこで止めると佐藤栞里説,,,,FALSE,,,,,,
2017-11-08,126,4,ヤシの木が1本だけ生えてるあの感じの無人島 実在しない説,,,,FALSE,,,,,,
2017-11-08,126,5,ギリ バッターボックス立てる年齢の子供で構成された野球チーム ストライクゾーン広すぎてフォアボール連発で勝てるんじゃないか説,,,,FALSE,,,,,,
2017-11-08,126,6,タコとイカ 好きな人ちょうど半々説,,,,FALSE,,,,,,
2017-11-08,126,7,スカイダイビング びしょ濡れの服でやっても着地した時には乾いてる説,,,,FALSE,,,,,,
2017-11-08,126,8,レギュラー西川くん 気絶中にバースデーサプライズ出来る説,,,,FALSE,,,,,,
2017-11-08,126,9,布袋のギター 小さいビルや車を配置したら良い感じの街になる説,,,,FALSE,,,,,,
2017-11-08,126,10,ジャガイモ カット次第でほぼリンゴ説,,,,FALSE,,,,,,
2017-11-08,126,11,「ジジイが実は特殊メイクをしたアスリートだった…」のあのドッキリ それっぽい状況が起きたら本当にただのジジイでも色めき立っちゃう説,,,,FALSE,,,,,,
2017-11-08,126,12,カルタ名人もビンタ上手い説,,,,FALSE,,,,,,
2017-11-08,126,13,デカくて高いモノ グラム単位で見れば安い説,,,,FALSE,,,,,,
2017-11-08,126,14,坊主のお経 途中からハンマーカンマーになっていても気付かない説,,,,FALSE,,,,,,
2017-11-15,127,1,オシャレしながら逃走中,,,,FALSE,,,,,,
2017-11-15,127,2,一人称「おいら」もう紙面上のたけしさんしか使ってない説,,,,FALSE,,,,,,
2017-11-15,127,3,たむらけんじ 水曜日のダウンタウンの裏番組でもMC仕事ならついつい受けちゃう説,,,,FALSE,,,,,,
2017-11-22,128,1,名前が数字の人 一から百まで存在する説,,,,FALSE,,,,,,
2017-11-22,128,2,2倍対1／2 トントン説,,,,FALSE,,,,,,
2017-11-22,128,3,やり込んだネタならボケとツッコミ別撮りでも成立する説,,,,FALSE,,,,,,
2017-12-06,129,1,芸人が今までで一番スベった瞬間 逆に面白い説 第2弾,,,,FALSE,,,,,,
2017-12-06,129,2,電話中だったら何を渡されても受け取っちゃう説,,,,FALSE,,,,,,
2017-12-06,129,3,忍法 現代でも意外と通用する説,,,,FALSE,,,,,,
2017-12-13,130,1,お宅訪問ロケ 2度目の家でもついつい初見のリアクションしちゃう説,,,,FALSE,,,,,,
2017-12-13,130,2,"開けたら""推し""がいるドッキリ 怖さより喜びがギリ勝る説",,,,FALSE,,,,,,
2017-12-13,130,3,歯無し 歌下手説,,,,FALSE,,,,,,
2017-12-20,131,1,暑いと寒い 結局寒いの方がツライ説,,,,FALSE,,,,,,
2017-12-20,131,2,相撲 合計体重が一緒なら人数多い方が有利説,,,,FALSE,,,,,,
2017-12-20,131,3,にゃんこスターのネタ 縄跳びが上手ければ上手い程 面白い説,,,,FALSE,,,,,,
2017-12-27,132,1,サンドウィッチマンのあのハンバーガー屋のネタ もはや誰がやっても面白い説,,,,FALSE,,,,,,
2017-12-27,132,2,松野明美vsターミネーター,,,,FALSE,,,,,,
2017-12-27,132,3,クロちゃんツイッター企画第2弾 フューチャークロちゃん,Kuro-chan Twitter investigation: Future Kuro-Chan.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/future-kuro-chan-en/,,,,,
2018-01-17,133,1,「あの人は今」で全く別人が出てきても指摘できない説,"You can't point it out if someone completely different shows up to a ""Where are they now?"" segment.",,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-01-17-1-en,,,,,
2018-01-17,133,2,芸能人でもないのに自分のサインある人 キビしい説,Non-famous people will have their own autographs.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-01-17-1-en,,,,,
2018-01-17,133,3,半島に住んでる人に日本地図描かせたら自分とこの半島やや強調する説,"If you live on a peninsula and are asked to draw a map of Japan, you will draw the peninsula larger than it is.",,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-01-17-1-en,,,,,
2018-01-24,134,1,芸能人の地元探れば元カレ元カノぐらい簡単に見つかる説,,,,FALSE,,,,,,
2018-01-24,134,2,ミスター押忍の「押忍！空手道」,,,,FALSE,,,,,,
2018-01-24,134,3,忘年会・新年会シーズンといえども さすがに5次会が限界説,,,,FALSE,,,,,,
2018-01-24,134,4,適当に描いた似顔絵でも探しまくればそっくりな人見つかる説,,,,FALSE,,,,,,
2018-01-31,135,1,どんなヤツにも熱狂的ファンいる説,,,,FALSE,,,,,,
2018-01-31,135,2,ハゲ芸人がプロデュースすれば素人のハゲネタでも盛り上がる説,,,,FALSE,,,,,,
2018-01-31,135,3,還暦超えてもガチで怒られたことある人 結構いる説,,,,FALSE,,,,,,
2018-02-07,136,1,2017年 一番ドッキリにかけられたの俺説,,,,FALSE,,,,,,
2018-02-07,136,2,"ミックスルール対決 ""人脈×サッカー""",,,,FALSE,,,,,,
2018-02-07,136,3,高田純次が「高田純次です」と挨拶してるシーン TBSのアーカイブ全部調べても出てこない説,,,,FALSE,,,,,,
2018-02-21,137,1,お互い負けるよう指示された八百長対決 逆に目が離せない接戦になる説,A fixed match where both parties are told to lose will still be interesting.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-02-21-1-en,,,,,
2018-02-21,137,2,大食いミックスルール 小麦粉大量消費対決,Flour eating contest.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-02-21-1-en,,,,,
2018-02-21,137,3,アジャのペイント 本人以外誰一人正確に描けない説,Nobody but Aya can draw her face paint correctly.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-02-21-1-en,,,,,
2018-02-28,138,1,「ベッドの中に人がいる」が結局一番怖い説,Someone already in your bed is the scariest thing possible.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-02-28-1-en,,,,,
2018-02-28,138,2,トリオ芸人 1人抜けてポンコツと2人きりになったらそいつとはコンビ続けない説,"If one comedian leaves a trio and one remaining comedian is useless, the trio won't last.",,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-02-28-1-en,,,,,
2018-02-28,138,3,身長150センチ以下で体重100キロ超えの豆タンク 探せばそこそこいる説,We can find a person under 150 cm tall and over 100 kg in weight.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-02-28-1-en,,,,,
2018-03-07,139,1,極寒の雪山でも1万円あれば寒さしのげる説,,,,FALSE,,,,,,
2018-03-07,139,2,ツッコミ芸人なら「お前が歌うんかい！」と一発でツッコめる説,"Can a straight-man comedian respond with ""you're gonna sing it?!"" all in one go?",,,TRUE,,,,,,
2018-03-07,139,3,公園にある動物の遊具 一番多いのゾウ説,What animal is most commonly found on playground equipment?,,,FALSE,,,,,,
2018-03-14,140,1,平均台の上でも人はなんとか生活できる説,,,,FALSE,,,,,,
2018-03-14,140,2,島から一歩も出たことない人 結構いる説,,,,FALSE,,,,,,
2018-03-14,140,3,食べられるのに誰も食べていない添え物No.1 菊説,,,,FALSE,,,,,,
2018-03-21,141,1,ダブル八百長対決 第2弾,,,,FALSE,,,,,,
2018-03-21,141,2,SASUKEの池の水ぜんぶ抜く,,,,FALSE,,,,,,
2018-03-21,141,3,独り言 派手にいけばハンズフリー通話と勘違いしてもらえる説,,,,FALSE,,,,,,
2018-03-28,142,1,水曜日のダウンタウン 説の入り口と出口全然違うヤツ結構ある説,Wednesday Downtown starts with a theory and ends with an unrelated turnabout.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-03-28-1-en,,,,,
2018-04-11,143,1,接待釣りは現実でも可能なのか？,,,,FALSE,,,,,,
2018-04-11,143,2,マルチスポーツ対決3番勝負①スケート×剣道,,,,FALSE,,,,,,
2018-04-11,143,3,マルチスポーツ対決3番勝負②野球×テニス,,,,FALSE,,,,,,
2018-04-11,143,4,マルチスポーツ対決3番勝負③サイクル×野球,,,,FALSE,,,,,,
2018-04-11,143,5,本当にラップを30cm巻けば裸は見えなくなるのか？,,,,FALSE,,,,,,
2018-04-11,143,6,両さんみたいにくすぐられたら誰でも給料の額をゲロっちゃうのか？,,,,FALSE,,,,,,
2018-04-11,143,7,ゴミ屋敷の住人を催眠術でキレイ好きにさせることは出来るのか？,,,,FALSE,,,,,,
2018-04-11,143,8,駄菓子がっちり食べまショー,,,,FALSE,,,,,,
2018-04-11,143,9,街中でゴルフをやったら面白くなるのか？,,,,FALSE,,,,,,
2018-04-11,143,10,「いつ・どこで・何をするゲーム」を実際にやったら面白くなるのか？,,,,FALSE,,,,,,
2018-04-18,144,1,芸人が今までで一番面白かった瞬間は誰が見ても面白い説,,,,FALSE,,,,,,
2018-04-18,144,2,結構な岩兵衛 存在する説,,,,FALSE,,,,,,
2018-04-18,144,3,大人が本気出せば雪だけ踏んで本州最北端から東京まで戻ってこれる説,,,,FALSE,,,,,,
2018-04-25,145,1,「ありがとうございました」「あ」と「た」さえ合っていれば間は何でもいける説,,,,FALSE,,,,,,
2018-04-25,145,2,合計170kg相撲 第2弾 ※実際は「178kg相撲」,,,,FALSE,,,,,,
2018-04-25,145,3,どんなマイナースポーツも1度は漫画化されてる説,,,,FALSE,,,,,,
2018-04-25,145,4,「那覇」漢字で書けない那覇市民 存在する説,,,,FALSE,,,,,,
2018-05-02,146,1,ライザップに言われたらどんなトリッキーなトレーニング方法でも従っちゃう説,,,,FALSE,,,,,,
2018-05-02,146,2,「箱の中身は何だろな？」得意な芸人No.1 濱田祐太郎説,,,,FALSE,,,,,,
2018-05-02,146,3,曲のサビでちょうど涙は難しい説,,,,FALSE,,,,,,
2018-05-16,147,1,王道モノマネを最初にやった人 意外な人物説,,,,FALSE,,,,,,
2018-05-16,147,2,フルマラソン直後はさすがに何の予定も入れない説,,,,FALSE,,,,,,
2018-05-16,147,3,大食い×カーリング,,,,FALSE,,,,,,
2018-05-23,148,1,ノック中渡されたのが自分の大切なものでも つい勢いで打っちゃう説,,,,FALSE,,,,,,
2018-05-23,148,2,「すしざんまい」のロゴ 知らなきゃ絶対読めない説,,,,FALSE,,,,,,
2018-05-23,148,3,碁石 メントスと入れ替えても気付かない説,,,,FALSE,,,,,,
2018-05-23,148,4,うがい中のラリアット 不可避説,Can you avoid a lariat while gargling?,,,TRUE,,,,,,
2018-05-23,148,5,おばあちゃん アヒル口できない説,,,,FALSE,,,,,,
2018-05-23,148,6,トウモロコシ 10秒1粒なら永遠に食える説,,,,FALSE,,,,,,
2018-05-23,148,7,尾行してる人 尾行されてても気付かない説,,,,FALSE,,,,,,
2018-05-23,148,8,似顔絵屋 毎日同じ人がやって来たらドンドン上手になる説,,,,FALSE,,,,,,
2018-05-23,148,9,笑顔の福沢諭吉を描いて折り目をつけたら逆に元の顔に戻る説,,,,FALSE,,,,,,
2018-05-23,148,10,一番重たい食べ物 月餅説,,,,FALSE,,,,,,
2018-05-23,148,11,お菓子の裏に書いてある原材料を適当に混ぜたら それっぽいものできるんじゃないか説,,,,FALSE,,,,,,
2018-05-23,148,12,三遊亭小遊三 逆さまに書いてあっても気付かない説,,,,FALSE,,,,,,
2018-05-23,148,13,10から1へのカウントダウン 7を「しち」と言う人マジで0人説,,,,FALSE,,,,,,
2018-05-23,148,14,雷様の太鼓 叩くには位置が厳しい説,,,,FALSE,,,,,,
2018-05-23,148,15,レジ袋 遠目から見たらタンクトップ説,,,,FALSE,,,,,,
2018-05-23,148,16,世界の祝日集めたら1年365日祝日になる説,,,,FALSE,,,,,,
2018-05-23,148,17,アリに布袋の曲聞かせ続けて飼育したら巣穴が布袋のギター柄になる説,,,,FALSE,,,,,,
2018-05-23,148,18,ビートたけしのあの走り方 本気でやったらいい感じの競技になる説,,,,FALSE,,,,,,
2018-05-30,149,1,勝俣州和と最もキャラ被りしているタレント クロちゃん説,,,,FALSE,,,,,,
2018-05-30,149,2,数珠つなぎ企画で1番過酷なの ジョジョの鉄塔システム説,Real life Jo-Jo Transmission Tower,,,TRUE,,,,,,
2018-06-06,150,1,子供に乗っかって商売してる芸能人の実家No.1 ロバート秋山の実家説,,,,FALSE,,,,,,
2018-06-06,150,2,説教食らった後 派手な言い間違いされても指摘しづらい説,,,,FALSE,,,,,,
2018-06-06,150,3,大人になっても苦手なモノ それなりのトラウマエピソードある説,,,,FALSE,,,,,,
2018-06-06,150,4,日本の在来種も世界のどこかで迷惑かけてる説,,,,FALSE,,,,,,
2018-06-13,151,1,二重から一重に整形する人いない説,Nobody has had double eyelids surgically changed to single eyelids.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-06-13-1-en,,,,,
2018-06-13,151,2,ホントドッキリ,"A ""prank"" that is actually real.",,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-06-13-1-en,,,,,
2018-06-13,151,3,大喜利苦手芸人 酔った状態の方が面白い説,Comedians who are bad at improv are funnier when they're drunk.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-06-13-1-en,,,,,
2018-06-13,151,4,ソフトクリームが売ってないサービスエリアなど存在しない説,There are no service areas that don't sell soft serve.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-06-13-1-en,,,,,
2018-06-20,152,1,テレビに食べ物が映ったら同じもの食わなきゃいけない生活 フードファイターなら24時間ギリ達成できる説,,,,FALSE,,,,,,
2018-06-20,152,2,丑の刻参りの頭にロウソクスタイル 熱すぎて呪いどころじゃない説,,,,FALSE,,,,,,
2018-06-20,152,3,早朝新種目シミュレーション,,,,FALSE,,,,,,
2018-07-04,153,1,隠せば引っ張れる説,,,,FALSE,,,,,,
2018-07-04,153,2,ツッコミチャレンジ第2弾 ハライチのネタver.,,,,FALSE,,,,,,
2018-07-04,153,3,IKKO 四文字ワードさえ言っていればロケ成立する説,,,,FALSE,,,,,,
2018-07-18,154,1,痩せてた頃モテていたデブ 太った今でもそこそこモテる説,,,,FALSE,,,,,,
2018-07-18,154,2,歌がめちゃくちゃ上手ければカラオケで狙った得点出せる説,,,,FALSE,,,,,,
2018-07-18,154,3,少年野球でサブマリンのピッチャー 親の意向が100％説,,,,FALSE,,,,,,
2018-07-18,154,4,重量借り物競走説,,,,FALSE,,,,,,
2018-07-25,155,1,怖い顔してたら隣に誰も座ってこない説,"If you put on a scary face, nobody will sit next to you.",,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-07-25-1-en,,,,,
2018-07-25,155,2,国道1号線に落ちてるポイ捨てタバコのフィルターを拾いながら歩いたら名古屋くらいでそばがら的なマクラ完成する説,You can pick up enough cigarette butts along Japan Route 1 to make a buckwheat pillow.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-07-25-1-en,,,,,
2018-07-25,155,3,ヤンキー武勇伝のオチ「気付いたら病院だった」が8割説,"80% of ""delinquent hero"" stories end with ""next thing I knew, I was in the hospital.""",,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-07-25-1-en,,,,,
2018-07-25,155,4,名前の画数 100画超えの人 存在する説,Someone has a name that requires over 100 strokes to write.,,,TRUE,https://chikichiki.tube/suiyoubinodowntown/video/2018-07-25-1-en,,,,,
2018-08-01,156,1,愛犬ドミノチャレンジ,Animal domino challenge.,,,FALSE,,,,,,
2018-08-01,156,2,2018年でもベッカムヘアまだギリ存在する説,,,,FALSE,,,,,,
2018-08-01,156,3,リアルスラムドッグミリオネア 第2弾,,,,FALSE,,,,,,
2018-08-01,156,4,歩き食いできる食べ物 ラーメンが限界説,,,,FALSE,,,,,,
2018-08-15,157,1,ロケ中にタレントを撒くことなど容易説,,,,FALSE,,,,,,
